gigtrust_id,grs,grs_band,engine_amount,engine_rate,sanctioned_amount,approved,defaulted
GT-TGD-2109-Y77Q5-Z,787,RELIABLE,43000,0.2119,40000.0,1,0
GT-DLC-2101-6BSNV-9,520,EMERGING,9000,0.3,0.0,0,1
GT-RJF-2101-F7XRB-9,797,RELIABLE,30000,0.2101,30700.0,1,0
GT-KLD-2303-7VSNX-7,681,RELIABLE,14500,0.2407,14800.0,1,0
GT-KLD-2312-TJZ5J-5,773,RELIABLE,35000,0.2146,39900.0,1,0
GT-KLF-2301-SPJWM-1,890,STRONG,62500,0.1679,65500.0,1,0
GT-RJD-2106-51AQC-6,768,RELIABLE,31000,0.2157,27300.0,1,0
GT-UPW-2312-DG5T7-U,674,RELIABLE,21500,0.2434,19100.0,1,0
GT-KLR-2107-7EHCR-I,645,EMERGING,15000,0.2957,14300.0,1,0
GT-TNR-2312-Y06C9-O,756,RELIABLE,34000,0.2184,35800.0,1,1
GT-KLD-2111-H7DE3-6,662,RELIABLE,20500,0.2482,17200.0,1,1
GT-KAH-2102-MZEGF-V,600,EMERGING,13500,0.3,15200.0,1,0
GT-RJW-2304-7ENW7-J,825,STRONG,62500,0.1755,59600.0,1,0
GT-TNW-2306-3XCXR-D,863,STRONG,70000,0.1707,71600.0,1,0
GT-DLW-2309-NFW7T-O,600,EMERGING,22000,0.3,19700.0,1,0
GT-GJF-2312-2Z3VZ-L,561,EMERGING,5500,0.3,0.0,0,1
GT-MHH-2110-GJCG9-O,751,RELIABLE,36500,0.2196,40300.0,1,0
GT-KLF-2307-Y7GHY-Z,756,RELIABLE,26500,0.2184,31700.0,1,0
GT-UPR-2310-NDNJ3-0,765,RELIABLE,26500,0.2164,25000.0,1,0
GT-KAD-2308-G5JTP-P,880,STRONG,55000,0.1689,63600.0,1,0
GT-RJD-2106-WJ43Y-V,520,EMERGING,6000,0.3,0.0,0,1
GT-MHW-2101-F7YP6-C,714,RELIABLE,29000,0.2296,25300.0,1,0
GT-RJD-2403-DNQHQ-N,752,RELIABLE,39000,0.2193,38200.0,1,0
GT-RJW-2305-2W6CJ-4,600,EMERGING,10500,0.3,10000.0,1,1
GT-GJH-2210-TN81P-J,909,PRIME,110500,0.1462,121500.0,1,0
GT-GJR-2206-FEGAP-I,733,RELIABLE,28000,0.2242,24300.0,1,1
GT-RJD-2110-P4SET-E,802,STRONG,51000,0.1792,51000.0,1,0
GT-RJF-2107-1C9JC-9,694,RELIABLE,17000,0.2361,18800.0,1,0
GT-UPD-2204-40XJD-P,600,EMERGING,19500,0.3,0.0,0,0
GT-MHW-2105-97XBD-M,826,STRONG,39000,0.1754,40200.0,1,0
GT-GJR-2206-XWVCP-2,768,RELIABLE,25000,0.2157,22600.0,1,0
GT-DLR-2301-HGTM4-J,765,RELIABLE,34000,0.2164,28900.0,1,0
GT-KAR-2108-XCFRK-S,801,STRONG,36500,0.1794,42100.0,1,0
GT-MHR-2310-4Q4QJ-E,663,RELIABLE,17000,0.2478,18800.0,1,0
GT-TGD-2102-YDMXP-T,730,RELIABLE,19500,0.225,20000.0,1,0
GT-KLD-2308-KXF6X-H,727,RELIABLE,30000,0.2258,28900.0,1,0
GT-KAR-2210-KD9EZ-H,820,STRONG,66000,0.1763,62400.0,1,1
GT-KAC-2204-6Q6NE-E,600,EMERGING,24500,0.3,0.0,0,0
GT-KAD-2107-5FPJE-P,658,RELIABLE,27500,0.2499,22700.0,1,0
GT-MHD-2101-1KB5W-O,772,RELIABLE,22500,0.2149,24100.0,1,1
GT-WBD-2204-99Y7J-U,865,STRONG,72000,0.1704,57700.0,1,0
GT-RJR-2107-6TTAT-B,600,EMERGING,10500,0.3,0.0,0,1
GT-KAD-2110-JSF4X-L,675,RELIABLE,23500,0.243,0.0,0,1
GT-RJW-2112-W2JJ9-Z,732,RELIABLE,27500,0.2244,0.0,0,1
GT-KLD-2104-04BDR-Y,805,STRONG,36500,0.1787,41100.0,1,0
GT-KAF-2212-X1363-Q,760,RELIABLE,26000,0.2175,27800.0,1,0
GT-TGD-2111-S1SXT-W,837,STRONG,61000,0.1738,50300.0,1,0
GT-RJR-2201-R26WG-G,851,STRONG,41500,0.172,47400.0,1,0
GT-GJD-2403-7A3NZ-A,844,STRONG,53000,0.1729,45400.0,1,0
GT-MHW-2308-XET36-R,786,RELIABLE,24500,0.2121,25200.0,1,0
GT-MHH-2303-MSA9K-N,918,PRIME,106500,0.1455,106800.0,1,0
GT-TGD-2211-048JY-M,653,RELIABLE,20000,0.2521,0.0,0,0
GT-RJH-2310-1H8Z0-F,612,EMERGING,8000,0.3,8100.0,1,0
GT-KLD-2301-BRG5Q-Q,855,STRONG,72500,0.1716,57000.0,1,0
GT-TGR-2208-DMVA5-G,717,RELIABLE,21500,0.2287,23100.0,1,0
GT-WBF-2102-9HVJ0-K,600,EMERGING,14500,0.3,0.0,0,0
GT-WBD-2103-B32MQ-Y,880,STRONG,77000,0.1689,69800.0,1,0
GT-TGR-2210-5FB0R-F,627,EMERGING,7500,0.3,6300.0,1,1
GT-GJD-2306-6VV85-8,687,RELIABLE,19500,0.2386,19600.0,1,1
GT-DLF-2212-RJSG6-9,627,EMERGING,10000,0.3,9400.0,1,1
GT-WBR-2106-2AAGC-B,684,RELIABLE,23000,0.2397,0.0,0,0
GT-GJC-2105-SSKWB-S,783,RELIABLE,32500,0.2127,31800.0,1,0
GT-WBD-2306-3NPEB-H,798,RELIABLE,30500,0.2099,30700.0,1,0
GT-KLC-2307-XY5KY-W,600,EMERGING,23500,0.3,25400.0,1,0
GT-UPD-2102-T0W9D-P,609,EMERGING,8000,0.3,8000.0,1,0
GT-UPF-2301-9ZFQW-7,578,EMERGING,11000,0.3,0.0,0,1
GT-RJD-2305-9SG1T-K,724,RELIABLE,22000,0.2266,22200.0,1,0
GT-WBD-2106-WYE3V-E,714,RELIABLE,20000,0.2296,16200.0,1,0
GT-TND-2307-SESDJ-2,824,STRONG,56000,0.1757,42900.0,1,0
GT-WBF-2307-DEKT3-E,829,STRONG,55500,0.175,61300.0,1,0
GT-KLD-2304-VAZVH-P,775,RELIABLE,26000,0.2142,25800.0,1,0
GT-RJR-2307-JKV4V-P,874,STRONG,75500,0.1695,78300.0,1,0
GT-TNH-2209-E4GQJ-C,765,RELIABLE,34000,0.2164,36600.0,1,0
GT-TGD-2310-YMTRJ-M,786,RELIABLE,34000,0.2121,33200.0,1,1
GT-DLD-2309-G3SEW-T,682,RELIABLE,25500,0.2404,0.0,0,1
GT-KAD-2209-GYJ81-U,760,RELIABLE,31000,0.2175,36100.0,1,0
GT-TND-2210-PEDDC-O,745,RELIABLE,41000,0.2211,36500.0,1,0
GT-MHR-2103-V6S4E-0,800,STRONG,55000,0.1795,0.0,0,0
GT-TNW-2106-AWFAF-8,739,RELIABLE,23000,0.2226,25200.0,1,0
GT-KAD-2103-ENRBC-B,776,RELIABLE,25500,0.214,26600.0,1,0
GT-TND-2401-X02P2-F,600,EMERGING,11500,0.3,11700.0,1,1
GT-UPF-2404-8YTCJ-H,740,RELIABLE,24000,0.2223,20500.0,1,1
GT-RJD-2102-342D3-M,836,STRONG,59500,0.174,43100.0,1,0
GT-RJR-2103-T47AP-A,596,EMERGING,9500,0.3,0.0,0,1
GT-WBH-2109-X4FFA-S,670,RELIABLE,23500,0.245,0.0,0,0
GT-WBD-2103-AMGTE-7,624,EMERGING,6000,0.3,6200.0,1,1
GT-KLR-2102-00W76-W,580,EMERGING,8500,0.3,0.0,0,1
GT-WBW-2101-435T7-L,600,EMERGING,12500,0.3,0.0,0,0
GT-KAF-2203-R6RPN-X,760,RELIABLE,19500,0.2175,19900.0,1,0
GT-KLW-2105-QAJD9-B,786,RELIABLE,31500,0.2121,26300.0,1,0
GT-GJW-2207-Q6186-W,793,RELIABLE,52500,0.2107,47100.0,1,0
GT-GJR-2310-FPJWQ-F,837,STRONG,68000,0.1738,69200.0,1,0
GT-KAR-2104-TYZYD-L,849,STRONG,61500,0.1723,67500.0,1,0
GT-TGF-2101-WZPTA-3,723,RELIABLE,24000,0.2269,0.0,0,1
GT-TGF-2212-4R505-0,680,RELIABLE,41000,0.2411,0.0,0,0
GT-RJF-2312-GP11B-3,812,STRONG,56000,0.1775,46600.0,1,0
GT-TNR-2312-N26NJ-C,693,RELIABLE,19000,0.2364,20700.0,1,0
GT-TNW-2301-GS2Y9-H,735,RELIABLE,31000,0.2236,39800.0,1,0
GT-GJD-2111-58KQQ-Z,646,EMERGING,10000,0.2953,0.0,0,0
GT-KAD-2308-BATK3-S,520,EMERGING,16000,0.3,0.0,0,0
GT-UPR-2205-5DWVC-N,682,RELIABLE,29000,0.2404,26400.0,1,0
GT-KAD-2312-TTCXV-D,797,RELIABLE,41500,0.2101,38400.0,1,0
GT-DLF-2312-C2W4E-8,894,STRONG,73000,0.1675,70700.0,1,0
GT-TGD-2103-FBB0F-2,639,EMERGING,9500,0.2985,9400.0,1,1
GT-MHF-2108-WXNY7-8,795,RELIABLE,36500,0.2104,35500.0,1,0
GT-KAR-2304-82EA6-V,614,EMERGING,9000,0.3,0.0,0,1
GT-TGD-2402-7G2WZ-S,817,STRONG,49500,0.1767,0.0,0,0
GT-UPD-2211-EVS84-E,729,RELIABLE,25500,0.2253,25700.0,1,1
GT-DLR-2302-AEAHY-H,601,EMERGING,7000,0.3,7400.0,1,1
GT-DLW-2402-BM3G9-V,802,STRONG,56000,0.1792,55600.0,1,1
GT-GJR-2107-2111E-B,689,RELIABLE,17500,0.2379,0.0,0,0
GT-KLD-2403-FX0Z8-C,729,RELIABLE,25000,0.2253,29500.0,1,0
GT-WBD-2206-42KNS-3,689,RELIABLE,22500,0.2379,22400.0,1,1
GT-WBD-2201-WP82D-5,600,EMERGING,12000,0.3,0.0,0,0
GT-RJD-2302-XJ8ZX-T,796,RELIABLE,36000,0.2102,39900.0,1,0
GT-KAH-2206-FZFBY-5,732,RELIABLE,24500,0.2244,21000.0,1,0
GT-KLD-2106-216AJ-O,773,RELIABLE,36500,0.2146,36600.0,1,0
GT-TGD-2205-PSA0X-Y,765,RELIABLE,25500,0.2164,0.0,0,0
GT-TNC-2306-K0TMC-2,898,STRONG,71500,0.1672,86100.0,1,0
GT-GJF-2305-0TYC9-3,736,RELIABLE,30000,0.2233,28900.0,1,1
GT-KLR-2206-GJSNX-L,680,RELIABLE,14000,0.2411,11100.0,1,1
GT-KLF-2211-5AH19-H,884,STRONG,59500,0.1684,60600.0,1,0
GT-UPH-2105-YMGKP-J,731,RELIABLE,25000,0.2247,26300.0,1,1
GT-TGD-2203-QC8KT-6,892,STRONG,68000,0.1677,66000.0,1,0
GT-MHD-2211-1GF63-3,751,RELIABLE,27500,0.2196,0.0,0,1
GT-MHC-2401-54RC1-H,699,RELIABLE,22500,0.2344,24300.0,1,0
GT-RJW-2307-XFVBM-8,793,RELIABLE,32000,0.2107,32900.0,1,0
GT-MHH-2209-GY7YW-I,904,PRIME,84500,0.1466,95000.0,1,0
GT-TGD-2401-DY8E2-0,916,PRIME,94000,0.1457,100700.0,1,0
GT-TGH-2104-V4459-S,770,RELIABLE,32000,0.2153,31900.0,1,0
GT-UPR-2302-GKJP5-6,797,RELIABLE,22500,0.2101,20200.0,1,0
GT-TNF-2403-9SWVC-H,873,STRONG,62500,0.1696,69400.0,1,0
GT-UPC-2211-P6999-9,674,RELIABLE,18000,0.2434,0.0,0,1
GT-WBD-2401-WM6Q6-0,772,RELIABLE,32500,0.2149,30300.0,1,0
GT-RJD-2210-HM8YK-F,752,RELIABLE,26500,0.2193,0.0,0,0
GT-MHF-2108-3ZS4Y-U,808,STRONG,37000,0.1782,41600.0,1,0
GT-UPC-2103-KWHGZ-Q,656,RELIABLE,21500,0.2508,22600.0,1,0
GT-UPD-2306-6SG8F-W,632,EMERGING,14500,0.3,12500.0,1,0
GT-RJC-2210-11162-4,628,EMERGING,9000,0.3,7000.0,1,1
GT-TGR-2111-D19QJ-7,685,RELIABLE,19500,0.2393,17400.0,1,1
GT-TNR-2303-P6KKN-7,712,RELIABLE,21500,0.2302,19900.0,1,0
GT-WBD-2103-KFM9D-2,746,RELIABLE,31500,0.2208,26900.0,1,0
GT-KLC-2202-PE6HS-F,858,STRONG,59500,0.1712,59600.0,1,0
GT-MHD-2307-M1M29-J,823,STRONG,66000,0.1758,64400.0,1,0
GT-GJR-2301-ES761-9,676,RELIABLE,14000,0.2427,13900.0,1,0
GT-DLD-2307-3V7DE-2,762,RELIABLE,30500,0.217,29300.0,1,0
GT-UPC-2403-2SPRM-Q,750,RELIABLE,29000,0.2198,26300.0,1,1
GT-TGW-2301-ECXXF-E,753,RELIABLE,29500,0.2191,31300.0,1,0
GT-RJD-2106-TVC4N-U,757,RELIABLE,34500,0.2182,33600.0,1,0
GT-MHD-2304-51G8H-C,786,RELIABLE,37000,0.2121,39100.0,1,1
GT-MHR-2111-9AT2C-9,747,RELIABLE,29500,0.2205,37200.0,1,0
GT-KLR-2106-X5F96-P,850,STRONG,48500,0.1722,40800.0,1,0
GT-TNW-2109-DG4JR-3,658,RELIABLE,20000,0.2499,21200.0,1,1
GT-KAR-2201-6XK3Z-F,750,RELIABLE,24500,0.2198,20600.0,1,0
GT-RJR-2310-NP814-E,944,PRIME,142500,0.1437,152100.0,1,0
GT-TGF-2301-SXXA6-M,803,STRONG,50000,0.179,54700.0,1,0
GT-KLR-2103-R97A1-P,892,STRONG,80000,0.1677,0.0,0,0
GT-TGD-2107-H7WPR-D,742,RELIABLE,29500,0.2218,25400.0,1,1
GT-UPD-2212-RVQ14-X,808,STRONG,52000,0.1782,58300.0,1,0
GT-WBD-2106-5K8W5-B,760,RELIABLE,19000,0.2175,21200.0,1,1
GT-TGF-2101-V0HK2-A,716,RELIABLE,24500,0.229,0.0,0,0
GT-TGD-2208-GKQ5A-V,734,RELIABLE,21000,0.2239,27500.0,1,1
GT-DLR-2312-75WJE-O,790,RELIABLE,34000,0.2113,38400.0,1,0
GT-UPD-2401-32FR0-9,655,RELIABLE,19500,0.2512,0.0,0,0
GT-WBF-2206-40QDZ-N,807,STRONG,50500,0.1783,46500.0,1,0
GT-KAD-2110-NYWT5-4,845,STRONG,56000,0.1728,54400.0,1,0
GT-TNR-2101-QBESZ-L,810,STRONG,58000,0.1779,44300.0,1,0
GT-TGD-2403-5KDJ0-H,759,RELIABLE,18000,0.2177,17100.0,1,0
GT-RJD-2207-GM82C-P,795,RELIABLE,42500,0.2104,48500.0,1,0
GT-TGD-2306-SJXRC-4,600,EMERGING,14000,0.3,15600.0,1,0
GT-WBR-2108-BPAWG-O,680,RELIABLE,44000,0.2411,43900.0,1,0
GT-KAW-2105-5S363-3,619,EMERGING,9000,0.3,0.0,0,1
GT-TND-2203-GJVAW-Y,680,RELIABLE,24500,0.2411,23500.0,1,1
GT-DLW-2110-YXH65-2,574,EMERGING,7500,0.3,0.0,0,1
GT-TGF-2306-7MA25-K,597,EMERGING,8000,0.3,8700.0,1,1
GT-RJR-2309-1E9MA-S,850,STRONG,69000,0.1722,75300.0,1,0
GT-KLF-2207-THJR3-A,822,STRONG,33000,0.176,30700.0,1,1
GT-DLD-2201-43KXS-V,690,RELIABLE,20000,0.2375,22800.0,1,0
GT-GJF-2301-X6H10-R,612,EMERGING,10500,0.3,0.0,0,0
GT-KLW-2207-TE8S5-E,541,EMERGING,6000,0.3,0.0,0,1
GT-DLW-2307-YVG5V-J,733,RELIABLE,22500,0.2242,20800.0,1,0
GT-TGD-2103-458H2-9,941,PRIME,135500,0.1439,162500.0,1,0
GT-WBF-2211-G36W6-8,783,RELIABLE,44000,0.2127,46200.0,1,0
GT-KAD-2204-GK6NN-G,655,RELIABLE,21500,0.2512,25200.0,1,1
GT-TGR-2403-YT1H4-P,819,STRONG,66500,0.1764,73100.0,1,0
GT-MHD-2212-HJ6GZ-I,600,EMERGING,12500,0.3,13200.0,1,1
GT-TND-2106-KJRGY-L,721,RELIABLE,23500,0.2275,26800.0,1,1
GT-MHF-2210-CZPQE-6,727,RELIABLE,25000,0.2258,21700.0,1,0
GT-UPC-2108-PDSSQ-D,756,RELIABLE,27000,0.2184,23000.0,1,0
GT-RJD-2209-67QMM-G,861,STRONG,43500,0.1709,47700.0,1,0
GT-DLR-2208-3DDW4-V,600,EMERGING,18000,0.3,13600.0,1,0
GT-KAF-2404-4SAKF-4,600,EMERGING,17500,0.3,0.0,0,0
GT-TGH-2104-730EX-S,748,RELIABLE,24500,0.2203,24900.0,1,0
GT-MHF-2103-5KNYM-E,814,STRONG,52000,0.1772,50600.0,1,0
GT-TGD-2105-WM8Q0-0,866,STRONG,58000,0.1703,59800.0,1,0
GT-WBD-2303-98F4M-V,679,RELIABLE,19000,0.2415,18000.0,1,1
GT-TGF-2307-X3S05-M,679,RELIABLE,15500,0.2415,20000.0,1,1
GT-WBD-2212-TPPYE-B,833,STRONG,52000,0.1744,46400.0,1,0
GT-WBC-2401-84ZBZ-1,600,EMERGING,12000,0.3,0.0,0,0
GT-MHC-2103-VNNYN-V,855,STRONG,54000,0.1716,50200.0,1,0
GT-GJH-2209-DV00Z-Y,712,RELIABLE,16500,0.2302,0.0,0,0
GT-GJD-2404-8DN2Y-M,889,STRONG,66000,0.168,58000.0,1,0
GT-MHF-2202-BXWHR-E,748,RELIABLE,31000,0.2203,32100.0,1,0
GT-TGF-2212-PNJW5-8,739,RELIABLE,29000,0.2226,33100.0,1,0
GT-DLD-2403-ER2QW-J,921,PRIME,103500,0.1453,115800.0,1,0
GT-TND-2312-CJJ1Q-D,711,RELIABLE,22000,0.2305,20900.0,1,0
GT-UPD-2303-NQMKE-F,648,EMERGING,11500,0.2943,10200.0,1,0
GT-WBR-2207-AZD6Z-X,722,RELIABLE,29500,0.2272,32500.0,1,0
GT-KLH-2202-MM1SC-4,793,RELIABLE,31000,0.2107,28700.0,1,0
GT-WBC-2106-S7JDS-Z,617,EMERGING,9500,0.3,8600.0,1,0
GT-KAD-2304-Y3QRF-3,834,STRONG,68000,0.1743,67500.0,1,0
GT-UPR-2301-XGGSP-B,733,RELIABLE,26000,0.2242,27600.0,1,1
GT-KAD-2201-HRK2P-Y,914,PRIME,72000,0.1459,62000.0,1,0
GT-TND-2403-H8AEB-F,562,EMERGING,6500,0.3,0.0,0,0
GT-KLD-2105-HHVEK-U,682,RELIABLE,20500,0.2404,18900.0,1,0
GT-KLF-2302-QR77G-T,629,EMERGING,10500,0.3,0.0,0,1
GT-MHF-2112-JWVYE-9,700,RELIABLE,25000,0.2341,27400.0,1,0
GT-KLW-2306-MRMXD-1,749,RELIABLE,36500,0.22,44300.0,1,0
GT-KLC-2212-FDPYZ-1,749,RELIABLE,30500,0.22,30100.0,1,0
GT-RJD-2210-2D3WD-9,713,RELIABLE,16500,0.2299,0.0,0,0
GT-RJW-2201-NAB59-6,680,RELIABLE,27000,0.2411,24400.0,1,1
GT-KAD-2312-YK8H1-P,830,STRONG,49500,0.1748,58700.0,1,0
GT-MHR-2304-YERBV-F,692,RELIABLE,22500,0.2368,0.0,0,0
GT-GJR-2401-34Q8D-P,793,RELIABLE,41000,0.2107,41400.0,1,0
GT-MHD-2103-69DDN-T,824,STRONG,52000,0.1757,55900.0,1,0
GT-DLD-2210-Q5VA6-T,792,RELIABLE,34000,0.211,32800.0,1,0
GT-KLD-2303-PXEY1-F,768,RELIABLE,31000,0.2157,35700.0,1,0
GT-KLD-2212-XK0HP-8,809,STRONG,33000,0.178,28900.0,1,1
GT-DLH-2203-SGKM7-H,875,STRONG,68500,0.1693,54100.0,1,0
GT-WBD-2203-5XQ90-W,709,RELIABLE,26500,0.2311,37300.0,1,0
GT-WBR-2111-N7E73-T,600,EMERGING,15500,0.3,0.0,0,0
GT-DLH-2310-A18YQ-7,665,RELIABLE,17000,0.247,0.0,0,1
GT-DLR-2309-2Q3DC-5,740,RELIABLE,30500,0.2223,34400.0,1,1
GT-TGR-2206-Y470K-L,654,RELIABLE,17000,0.2517,14600.0,1,1
GT-GJC-2208-339PY-B,666,RELIABLE,19500,0.2466,22600.0,1,1
GT-RJD-2301-2SXCW-M,763,RELIABLE,26500,0.2168,25700.0,1,0
GT-RJD-2112-VDWBP-U,600,EMERGING,21000,0.3,21300.0,1,0
GT-KAR-2107-3E2Z5-T,729,RELIABLE,28500,0.2253,22100.0,1,0
GT-GJR-2308-GBAHC-C,702,RELIABLE,35000,0.2334,32700.0,1,0
GT-GJW-2209-MK45P-I,791,RELIABLE,32000,0.2112,31400.0,1,1
GT-KAD-2302-VY0JB-D,800,STRONG,50500,0.1795,47900.0,1,1
GT-RJF-2205-C7RSF-D,704,RELIABLE,26500,0.2328,0.0,0,0
GT-WBF-2105-274MX-Q,600,EMERGING,16000,0.3,0.0,0,1
GT-UPH-2112-QCH72-W,804,STRONG,52000,0.1788,51000.0,1,0
GT-GJD-2105-3GNVR-G,600,EMERGING,16000,0.3,0.0,0,0
GT-TND-2203-BKB6S-O,662,RELIABLE,15500,0.2482,0.0,0,1
GT-DLH-2312-4M9X8-W,795,RELIABLE,27500,0.2104,31100.0,1,0
GT-TNF-2101-AQGXZ-6,804,STRONG,41000,0.1788,49700.0,1,0
GT-UPD-2209-ATN4M-V,724,RELIABLE,19500,0.2266,23500.0,1,0
GT-GJD-2105-N8GFP-I,804,STRONG,39000,0.1788,42700.0,1,0
GT-GJW-2306-X4E4Z-B,651,RELIABLE,18500,0.253,12900.0,1,0
GT-MHR-2204-NFHW2-O,832,STRONG,58500,0.1746,66100.0,1,0
GT-KAR-2110-JAYRT-7,861,STRONG,57000,0.1709,49500.0,1,1
GT-GJC-2311-JPKP4-Y,745,RELIABLE,26000,0.2211,20000.0,1,0
GT-KLD-2109-26PA3-A,791,RELIABLE,28500,0.2112,24000.0,1,0
GT-TND-2302-AW283-9,578,EMERGING,7500,0.3,0.0,0,1
GT-TGF-2301-T7F6F-X,600,EMERGING,10000,0.3,0.0,0,1
GT-KLC-2302-X1QM4-E,743,RELIABLE,23000,0.2215,21400.0,1,0
GT-DLD-2311-WKSSY-3,684,RELIABLE,23000,0.2397,23400.0,1,1
GT-WBF-2311-DGA9P-C,680,RELIABLE,20000,0.2411,18000.0,1,0
GT-KAD-2109-KKR08-E,939,PRIME,152500,0.1441,182500.0,1,0
GT-DLD-2111-G3DV4-0,687,RELIABLE,24500,0.2386,0.0,0,1
GT-TNC-2105-CM5NM-R,600,EMERGING,12000,0.3,0.0,0,0
GT-GJD-2401-NCF26-X,762,RELIABLE,27000,0.217,23600.0,1,1
GT-TND-2107-9S0KB-O,910,PRIME,93000,0.1462,84000.0,1,0
GT-TGW-2203-Y01YR-N,652,RELIABLE,16500,0.2526,14400.0,1,0
GT-DLR-2202-1EJSA-J,856,STRONG,51000,0.1714,53900.0,1,0
GT-MHR-2201-22EY7-5,860,STRONG,52000,0.171,57500.0,1,0
GT-UPW-2310-CVMP7-O,561,EMERGING,7000,0.3,0.0,0,1
GT-GJD-2107-RP5BC-8,668,RELIABLE,16500,0.2458,17700.0,1,0
GT-GJF-2202-0WEYM-W,710,RELIABLE,32000,0.2308,26900.0,1,0
GT-WBD-2206-TCNE2-Y,689,RELIABLE,19500,0.2379,20200.0,1,1
GT-MHD-2206-9R23T-L,837,STRONG,58500,0.1738,56800.0,1,0
GT-WBF-2112-G25JJ-X,600,EMERGING,11500,0.3,0.0,0,0
GT-UPD-2304-GN6Y9-P,598,EMERGING,8000,0.3,0.0,0,0
GT-TGC-2104-H0D98-A,819,STRONG,73500,0.1764,59700.0,1,0
GT-UPC-2202-8CXJ1-W,520,EMERGING,13500,0.3,0.0,0,0
GT-TNC-2305-DJQK1-T,802,STRONG,39500,0.1792,37500.0,1,0
GT-WBD-2402-Z57CM-P,684,RELIABLE,21500,0.2397,0.0,0,0
GT-TND-2203-2SHW7-3,520,EMERGING,12000,0.3,0.0,0,1
GT-KLC-2206-ZNW2P-M,600,EMERGING,22000,0.3,21700.0,1,0
GT-MHR-2105-T3RV4-0,808,STRONG,46500,0.1782,50200.0,1,0
GT-DLF-2107-QBR04-3,784,RELIABLE,28000,0.2125,36500.0,1,0
GT-GJW-2311-HBH0D-B,664,RELIABLE,18500,0.2474,25000.0,1,1
GT-KAD-2201-SNJBG-R,794,RELIABLE,28500,0.2106,22600.0,1,0
GT-WBD-2404-S6FMK-E,652,RELIABLE,15000,0.2526,0.0,0,1
GT-KAF-2212-7VSQQ-3,789,RELIABLE,31000,0.2115,27000.0,1,0
GT-WBF-2107-2WRTV-L,637,EMERGING,10000,0.2995,10900.0,1,0
GT-TND-2402-8AY8Z-C,770,RELIABLE,32500,0.2153,30500.0,1,0
GT-MHF-2212-Z10QT-B,690,RELIABLE,27000,0.2375,27100.0,1,1
GT-TGW-2106-1JZY3-D,686,RELIABLE,19500,0.2389,21800.0,1,1
GT-TNR-2207-3J6ZN-E,836,STRONG,43500,0.174,39100.0,1,0
GT-KAD-2312-R1QHM-E,766,RELIABLE,24000,0.2161,25000.0,1,0
GT-WBW-2208-PG39C-7,683,RELIABLE,25000,0.24,20000.0,1,0
GT-WBW-2402-5TM3Y-X,853,STRONG,80500,0.1718,74300.0,1,0
GT-GJH-2105-JWX64-F,600,EMERGING,13500,0.3,14300.0,1,1
GT-KLD-2305-JWFP4-R,600,EMERGING,18000,0.3,18500.0,1,0
GT-UPC-2202-J5PF5-S,600,EMERGING,15500,0.3,0.0,0,0
GT-UPW-2101-K9BBC-N,721,RELIABLE,26500,0.2275,23700.0,1,1
GT-GJF-2305-MS2NX-0,600,EMERGING,23000,0.3,26200.0,1,0
GT-GJD-2210-5Z1G2-Y,726,RELIABLE,23000,0.2261,18200.0,1,1
GT-UPD-2312-D6TWW-S,710,RELIABLE,26500,0.2308,24400.0,1,0
GT-GJR-2102-YMXAM-J,862,STRONG,63000,0.1708,68400.0,1,0
GT-WBD-2111-QMQQH-M,660,RELIABLE,17000,0.2491,15500.0,1,1
GT-UPD-2210-X2R4N-8,572,EMERGING,5000,0.3,0.0,0,1
GT-KLC-2304-55DDH-3,895,STRONG,51500,0.1674,47600.0,1,0
GT-TGD-2210-DCDG4-7,926,PRIME,90000,0.145,87700.0,1,0
GT-DLH-2204-3T0Y4-H,766,RELIABLE,35500,0.2161,31300.0,1,0
GT-TGR-2403-F682Q-7,560,EMERGING,10500,0.3,0.0,0,1
GT-KAW-2204-7GFV7-Q,734,RELIABLE,21000,0.2239,17800.0,1,0
GT-TND-2401-WGD32-1,732,RELIABLE,26000,0.2244,28200.0,1,0
GT-RJF-2110-CSMP5-T,709,RELIABLE,25000,0.2311,26500.0,1,1
GT-KAR-2301-Y92XS-2,661,RELIABLE,18000,0.2487,0.0,0,0
GT-RJC-2101-ZZWSN-R,864,STRONG,69500,0.1705,65900.0,1,0
GT-WBD-2211-2RFFQ-8,816,STRONG,53500,0.1769,49400.0,1,0
GT-TND-2101-MTY13-4,654,RELIABLE,19000,0.2517,24200.0,1,1
GT-TGH-2109-7RCFS-K,823,STRONG,55000,0.1758,50500.0,1,0
GT-RJD-2103-NQJGM-P,896,STRONG,66000,0.1674,72400.0,1,0
GT-MHF-2401-0NX2Q-O,795,RELIABLE,39500,0.2104,36700.0,1,0
GT-WBD-2107-N99B7-Z,724,RELIABLE,28000,0.2266,27000.0,1,1
GT-DLD-2205-AHB8X-Z,763,RELIABLE,32500,0.2168,35000.0,1,0
GT-WBF-2307-RV6Q0-6,600,EMERGING,16000,0.3,0.0,0,0
GT-UPR-2311-K91AW-4,589,EMERGING,9000,0.3,10600.0,1,1
GT-KLR-2204-NWS67-T,771,RELIABLE,37000,0.2151,41100.0,1,0
GT-DLR-2301-FVMV8-5,749,RELIABLE,34000,0.22,0.0,0,0
GT-GJW-2108-PH46K-Q,906,PRIME,123500,0.1465,117000.0,1,0
